datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
8/26/2024 10:10:00 PM,8/26/2024 6:10:00 PM,PJM_RTO,REG,36.42,36.42,36.42,0.00,800.00,785.80,785.80,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:15:00 PM,8/26/2024 6:15:00 PM,PJM_RTO,REG,38.42,38.42,38.42,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:20:00 PM,8/26/2024 6:20:00 PM,PJM_RTO,REG,140.15,140.15,140.15,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:25:00 PM,8/26/2024 6:25:00 PM,PJM_RTO,REG,67.00,67.00,67.00,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:30:00 PM,8/26/2024 6:30:00 PM,PJM_RTO,REG,37.57,37.57,37.57,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:35:00 PM,8/26/2024 6:35:00 PM,PJM_RTO,REG,166.37,166.37,166.37,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:40:00 PM,8/26/2024 6:40:00 PM,PJM_RTO,REG,160.08,160.08,160.08,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:45:00 PM,8/26/2024 6:45:00 PM,PJM_RTO,REG,158.70,158.70,158.70,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:50:00 PM,8/26/2024 6:50:00 PM,PJM_RTO,REG,258.98,258.98,258.98,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 10:55:00 PM,8/26/2024 6:55:00 PM,PJM_RTO,REG,140.85,140.85,140.85,0.00,800.00,812.60,812.60,297.10,0.00,0.00,62.10,,183.70
8/26/2024 11:00:00 PM,8/26/2024 7:00:00 PM,PJM_RTO,REG,301.49,301.49,301.38,0.11,800.00,792.20,792.20,323.10,0.00,0.00,54.50,,201.30
8/26/2024 11:05:00 PM,8/26/2024 7:05:00 PM,PJM_RTO,REG,259.06,259.06,258.96,0.10,800.00,792.20,792.20,323.10,0.00,0.00,54.50,,201.30
8/26/2024 11:10:00 PM,8/26/2024 7:10:00 PM,PJM_RTO,REG,245.61,245.61,245.57,0.04,800.00,761.50,761.50,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:15:00 PM,8/26/2024 7:15:00 PM,PJM_RTO,REG,192.88,192.88,192.85,0.03,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:20:00 PM,8/26/2024 7:20:00 PM,PJM_RTO,REG,253.54,253.54,253.49,0.06,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:25:00 PM,8/26/2024 7:25:00 PM,PJM_RTO,REG,193.57,193.57,193.44,0.13,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:30:00 PM,8/26/2024 7:30:00 PM,PJM_RTO,REG,194.63,194.63,194.53,0.10,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:35:00 PM,8/26/2024 7:35:00 PM,PJM_RTO,REG,199.76,199.76,199.71,0.06,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:40:00 PM,8/26/2024 7:40:00 PM,PJM_RTO,REG,190.13,190.13,190.08,0.05,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:45:00 PM,8/26/2024 7:45:00 PM,PJM_RTO,REG,185.73,185.73,185.69,0.03,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:50:00 PM,8/26/2024 7:50:00 PM,PJM_RTO,REG,193.78,193.78,193.70,0.08,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/26/2024 11:55:00 PM,8/26/2024 7:55:00 PM,PJM_RTO,REG,179.77,179.77,179.70,0.06,800.00,800.20,800.20,323.10,0.00,0.00,55.70,,175.30
8/27/2024 12:00:00 AM,8/26/2024 8:00:00 PM,PJM_RTO,REG,35.12,35.12,33.75,1.37,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:05:00 AM,8/26/2024 8:05:00 PM,PJM_RTO,REG,49.33,49.33,44.12,5.21,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:10:00 AM,8/26/2024 8:10:00 PM,PJM_RTO,REG,33.81,33.81,32.15,1.67,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:15:00 AM,8/26/2024 8:15:00 PM,PJM_RTO,REG,19.91,19.91,18.21,1.70,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:20:00 AM,8/26/2024 8:20:00 PM,PJM_RTO,REG,9.80,9.80,7.55,2.25,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:25:00 AM,8/26/2024 8:25:00 PM,PJM_RTO,REG,8.05,8.05,7.77,0.28,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:30:00 AM,8/26/2024 8:30:00 PM,PJM_RTO,REG,16.93,16.93,16.93,0.00,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:35:00 AM,8/26/2024 8:35:00 PM,PJM_RTO,REG,11.71,11.71,11.60,0.11,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:40:00 AM,8/26/2024 8:40:00 PM,PJM_RTO,REG,15.28,15.28,14.42,0.87,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:45:00 AM,8/26/2024 8:45:00 PM,PJM_RTO,REG,24.07,24.07,24.01,0.06,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:50:00 AM,8/26/2024 8:50:00 PM,PJM_RTO,REG,25.87,25.87,25.16,0.71,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 12:55:00 AM,8/26/2024 8:55:00 PM,PJM_RTO,REG,137.39,137.39,137.39,0.00,800.00,800.90,800.90,373.10,0.00,0.00,79.60,,184.60
8/27/2024 1:00:00 AM,8/26/2024 9:00:00 PM,PJM_RTO,REG,25.12,25.12,25.12,0.00,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:05:00 AM,8/26/2024 9:05:00 PM,PJM_RTO,REG,21.62,21.62,19.10,2.52,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:10:00 AM,8/26/2024 9:10:00 PM,PJM_RTO,REG,42.63,42.63,42.37,0.26,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:15:00 AM,8/26/2024 9:15:00 PM,PJM_RTO,REG,70.26,70.26,70.17,0.09,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:20:00 AM,8/26/2024 9:20:00 PM,PJM_RTO,REG,17.55,17.55,14.51,3.04,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:25:00 AM,8/26/2024 9:25:00 PM,PJM_RTO,REG,17.57,17.57,15.39,2.18,800.00,800.20,800.20,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:30:00 AM,8/26/2024 9:30:00 PM,PJM_RTO,REG,16.30,16.30,15.99,0.31,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:35:00 AM,8/26/2024 9:35:00 PM,PJM_RTO,REG,17.33,17.33,17.33,0.00,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:40:00 AM,8/26/2024 9:40:00 PM,PJM_RTO,REG,18.84,18.84,18.84,0.00,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:45:00 AM,8/26/2024 9:45:00 PM,PJM_RTO,REG,18.40,18.40,18.40,0.00,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:50:00 AM,8/26/2024 9:50:00 PM,PJM_RTO,REG,17.78,17.78,17.78,0.00,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 1:55:00 AM,8/26/2024 9:55:00 PM,PJM_RTO,REG,18.62,18.62,18.62,0.00,800.00,778.00,778.00,364.40,0.00,0.00,72.60,,178.90
8/27/2024 2:00:00 AM,8/26/2024 10:00:00 PM,PJM_RTO,REG,9.65,9.65,9.65,0.00,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:05:00 AM,8/26/2024 10:05:00 PM,PJM_RTO,REG,15.25,15.25,13.11,2.14,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:10:00 AM,8/26/2024 10:10:00 PM,PJM_RTO,REG,13.99,13.99,11.89,2.10,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:15:00 AM,8/26/2024 10:15:00 PM,PJM_RTO,REG,18.17,18.17,15.59,2.58,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:20:00 AM,8/26/2024 10:20:00 PM,PJM_RTO,REG,53.87,53.87,51.39,2.48,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:25:00 AM,8/26/2024 10:25:00 PM,PJM_RTO,REG,29.84,29.84,28.03,1.81,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:30:00 AM,8/26/2024 10:30:00 PM,PJM_RTO,REG,43.45,43.45,42.13,1.32,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:35:00 AM,8/26/2024 10:35:00 PM,PJM_RTO,REG,109.66,109.66,109.54,0.13,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:40:00 AM,8/26/2024 10:40:00 PM,PJM_RTO,REG,58.06,58.06,57.15,0.91,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:45:00 AM,8/26/2024 10:45:00 PM,PJM_RTO,REG,7.20,7.20,6.27,0.94,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:50:00 AM,8/26/2024 10:50:00 PM,PJM_RTO,REG,7.71,7.71,7.24,0.48,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 2:55:00 AM,8/26/2024 10:55:00 PM,PJM_RTO,REG,8.48,8.48,7.88,0.60,800.00,800.20,800.20,421.10,0.00,0.00,80.50,,182.60
8/27/2024 3:00:00 AM,8/26/2024 11:00:00 PM,PJM_RTO,REG,15.71,15.71,15.67,0.04,800.00,800.00,800.00,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:05:00 AM,8/26/2024 11:05:00 PM,PJM_RTO,REG,29.49,29.49,28.11,1.38,800.00,800.00,800.00,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:10:00 AM,8/26/2024 11:10:00 PM,PJM_RTO,REG,17.55,17.55,17.55,0.00,800.00,800.00,800.00,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:15:00 AM,8/26/2024 11:15:00 PM,PJM_RTO,REG,31.27,31.27,31.27,0.00,800.00,800.00,800.00,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:20:00 AM,8/26/2024 11:20:00 PM,PJM_RTO,REG,37.71,37.71,37.71,0.00,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:25:00 AM,8/26/2024 11:25:00 PM,PJM_RTO,REG,17.57,17.57,17.40,0.17,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:30:00 AM,8/26/2024 11:30:00 PM,PJM_RTO,REG,16.15,16.15,15.50,0.65,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:35:00 AM,8/26/2024 11:35:00 PM,PJM_RTO,REG,12.01,12.01,11.83,0.19,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:40:00 AM,8/26/2024 11:40:00 PM,PJM_RTO,REG,11.91,11.91,11.91,0.00,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:45:00 AM,8/26/2024 11:45:00 PM,PJM_RTO,REG,8.96,8.96,6.97,2.00,800.00,782.20,782.20,424.00,0.00,0.00,68.00,,174.90
8/27/2024 3:50:00 AM,8/26/2024 11:50:00 PM,PJM_RTO,REG,9.91,9.91,9.01,0.91,800.00,762.80,762.80,399.00,0.00,0.00,71.90,,160.90
8/27/2024 3:55:00 AM,8/26/2024 11:55:00 PM,PJM_RTO,REG,7.42,7.42,7.35,0.06,800.00,762.80,762.80,399.00,0.00,0.00,71.90,,160.90
8/27/2024 4:00:00 AM,8/27/2024 12:00:00 AM,PJM_RTO,REG,2.36,2.36,2.36,0.00,525.00,520.90,520.90,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:05:00 AM,8/27/2024 12:05:00 AM,PJM_RTO,REG,0.82,0.82,0.82,0.00,525.00,520.90,520.90,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:10:00 AM,8/27/2024 12:10:00 AM,PJM_RTO,REG,4.56,4.56,4.56,0.00,525.00,520.90,520.90,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:15:00 AM,8/27/2024 12:15:00 AM,PJM_RTO,REG,0.00,0.00,0.00,0.00,525.00,450.50,450.50,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:20:00 AM,8/27/2024 12:20:00 AM,PJM_RTO,REG,0.00,0.00,0.00,0.00,525.00,450.50,450.50,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:25:00 AM,8/27/2024 12:25:00 AM,PJM_RTO,REG,8.05,8.05,8.05,0.00,525.00,494.40,494.40,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:30:00 AM,8/27/2024 12:30:00 AM,PJM_RTO,REG,11.13,11.13,11.13,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:35:00 AM,8/27/2024 12:35:00 AM,PJM_RTO,REG,6.40,6.40,6.40,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:40:00 AM,8/27/2024 12:40:00 AM,PJM_RTO,REG,4.40,4.40,4.40,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:45:00 AM,8/27/2024 12:45:00 AM,PJM_RTO,REG,3.38,3.38,3.38,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:50:00 AM,8/27/2024 12:50:00 AM,PJM_RTO,REG,2.53,2.53,2.53,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 4:55:00 AM,8/27/2024 12:55:00 AM,PJM_RTO,REG,3.93,3.93,3.93,0.00,525.00,502.10,502.10,388.30,0.00,0.00,61.50,,170.70
8/27/2024 5:00:00 AM,8/27/2024 1:00:00 AM,PJM_RTO,REG,10.58,10.58,10.48,0.11,525.00,525.00,525.00,389.10,0.00,0.00,62.90,,171.10
8/27/2024 5:05:00 AM,8/27/2024 1:05:00 AM,PJM_RTO,REG,11.42,11.42,6.12,5.29,525.00,515.70,515.70,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:10:00 AM,8/27/2024 1:10:00 AM,PJM_RTO,REG,13.34,13.34,10.82,2.52,525.00,513.20,513.20,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:15:00 AM,8/27/2024 1:15:00 AM,PJM_RTO,REG,35.09,35.09,31.07,4.01,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:20:00 AM,8/27/2024 1:20:00 AM,PJM_RTO,REG,27.06,27.06,24.11,2.94,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:25:00 AM,8/27/2024 1:25:00 AM,PJM_RTO,REG,151.94,151.94,149.04,2.90,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:30:00 AM,8/27/2024 1:30:00 AM,PJM_RTO,REG,14.79,14.79,9.97,4.82,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:35:00 AM,8/27/2024 1:35:00 AM,PJM_RTO,REG,45.31,45.31,39.27,6.04,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:40:00 AM,8/27/2024 1:40:00 AM,PJM_RTO,REG,16.67,16.67,10.23,6.44,525.00,543.60,543.60,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:45:00 AM,8/27/2024 1:45:00 AM,PJM_RTO,REG,36.93,36.93,34.58,2.35,525.00,535.70,535.70,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:50:00 AM,8/27/2024 1:50:00 AM,PJM_RTO,REG,16.35,16.35,16.35,0.00,525.00,535.70,535.70,373.30,0.00,0.00,66.80,,157.10
8/27/2024 5:55:00 AM,8/27/2024 1:55:00 AM,PJM_RTO,REG,154.53,154.53,154.53,0.00,525.00,535.70,535.70,373.30,0.00,0.00,66.80,,157.10
8/27/2024 6:00:00 AM,8/27/2024 2:00:00 AM,PJM_RTO,REG,26.46,26.46,23.35,3.11,525.00,525.30,525.30,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:05:00 AM,8/27/2024 2:05:00 AM,PJM_RTO,REG,155.65,155.65,151.73,3.92,525.00,525.30,525.30,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:10:00 AM,8/27/2024 2:10:00 AM,PJM_RTO,REG,30.74,30.74,28.81,1.93,525.00,525.30,525.30,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:15:00 AM,8/27/2024 2:15:00 AM,PJM_RTO,REG,158.85,158.85,154.46,4.39,525.00,525.30,525.30,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:20:00 AM,8/27/2024 2:20:00 AM,PJM_RTO,REG,6.14,6.14,6.14,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:25:00 AM,8/27/2024 2:25:00 AM,PJM_RTO,REG,4.20,4.20,4.20,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:30:00 AM,8/27/2024 2:30:00 AM,PJM_RTO,REG,8.36,8.36,8.36,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:35:00 AM,8/27/2024 2:35:00 AM,PJM_RTO,REG,9.89,9.89,9.89,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:40:00 AM,8/27/2024 2:40:00 AM,PJM_RTO,REG,9.50,9.50,9.50,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:45:00 AM,8/27/2024 2:45:00 AM,PJM_RTO,REG,10.25,10.25,10.25,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:50:00 AM,8/27/2024 2:50:00 AM,PJM_RTO,REG,10.33,10.33,10.33,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 6:55:00 AM,8/27/2024 2:55:00 AM,PJM_RTO,REG,14.88,14.88,14.88,0.00,525.00,498.00,498.00,447.70,0.00,0.00,39.50,,161.00
8/27/2024 7:00:00 AM,8/27/2024 3:00:00 AM,PJM_RTO,REG,19.17,19.17,18.02,1.16,525.00,525.00,525.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:05:00 AM,8/27/2024 3:05:00 AM,PJM_RTO,REG,21.48,21.48,13.40,8.08,525.00,525.00,525.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:10:00 AM,8/27/2024 3:10:00 AM,PJM_RTO,REG,19.50,19.50,12.27,7.23,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:15:00 AM,8/27/2024 3:15:00 AM,PJM_RTO,REG,19.88,19.88,12.84,7.04,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:20:00 AM,8/27/2024 3:20:00 AM,PJM_RTO,REG,20.53,20.53,13.26,7.26,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:25:00 AM,8/27/2024 3:25:00 AM,PJM_RTO,REG,18.46,18.46,16.96,1.50,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:30:00 AM,8/27/2024 3:30:00 AM,PJM_RTO,REG,18.81,18.81,18.81,0.00,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:35:00 AM,8/27/2024 3:35:00 AM,PJM_RTO,REG,16.99,16.99,16.99,0.00,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:40:00 AM,8/27/2024 3:40:00 AM,PJM_RTO,REG,18.47,18.47,18.47,0.00,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:45:00 AM,8/27/2024 3:45:00 AM,PJM_RTO,REG,21.11,21.11,21.11,0.00,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:50:00 AM,8/27/2024 3:50:00 AM,PJM_RTO,REG,19.68,19.68,19.63,0.04,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 7:55:00 AM,8/27/2024 3:55:00 AM,PJM_RTO,REG,21.23,21.23,21.23,0.00,525.00,506.00,506.00,421.40,0.00,0.00,33.90,,156.60
8/27/2024 8:00:00 AM,8/27/2024 4:00:00 AM,PJM_RTO,REG,6.12,6.12,6.12,0.00,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:05:00 AM,8/27/2024 4:05:00 AM,PJM_RTO,REG,5.29,5.29,3.06,2.23,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:10:00 AM,8/27/2024 4:10:00 AM,PJM_RTO,REG,7.17,7.17,6.68,0.48,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:15:00 AM,8/27/2024 4:15:00 AM,PJM_RTO,REG,7.04,7.04,6.28,0.76,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:20:00 AM,8/27/2024 4:20:00 AM,PJM_RTO,REG,5.00,5.00,3.14,1.86,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:25:00 AM,8/27/2024 4:25:00 AM,PJM_RTO,REG,4.88,4.88,4.65,0.23,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:30:00 AM,8/27/2024 4:30:00 AM,PJM_RTO,REG,5.45,5.45,5.45,0.00,525.00,525.00,525.00,406.20,0.00,0.00,57.80,,168.10
8/27/2024 8:35:00 AM,8/27/2024 4:35:00 AM,PJM_RTO,REG,8.19,8.19,8.19,0.00,525.00,515.20,515.20,390.30,0.00,0.00,61.20,,154.10
8/27/2024 8:40:00 AM,8/27/2024 4:40:00 AM,PJM_RTO,REG,5.44,5.44,4.69,0.74,525.00,515.20,515.20,390.30,0.00,0.00,61.20,,154.10
8/27/2024 8:45:00 AM,8/27/2024 4:45:00 AM,PJM_RTO,REG,6.55,6.55,4.53,2.02,525.00,515.20,515.20,390.30,0.00,0.00,61.20,,154.10
8/27/2024 8:50:00 AM,8/27/2024 4:50:00 AM,PJM_RTO,REG,5.98,5.98,5.72,0.26,525.00,515.20,515.20,390.30,0.00,0.00,61.20,,154.10
8/27/2024 8:55:00 AM,8/27/2024 4:55:00 AM,PJM_RTO,REG,7.15,7.15,7.15,0.00,525.00,515.20,515.20,390.30,0.00,0.00,61.20,,154.10
8/27/2024 9:00:00 AM,8/27/2024 5:00:00 AM,PJM_RTO,REG,23.41,23.41,23.41,0.00,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:05:00 AM,8/27/2024 5:05:00 AM,PJM_RTO,REG,21.94,21.94,15.04,6.91,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:10:00 AM,8/27/2024 5:10:00 AM,PJM_RTO,REG,22.53,22.53,21.51,1.02,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:15:00 AM,8/27/2024 5:15:00 AM,PJM_RTO,REG,21.73,21.73,19.83,1.90,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:20:00 AM,8/27/2024 5:20:00 AM,PJM_RTO,REG,20.34,20.34,18.29,2.06,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:25:00 AM,8/27/2024 5:25:00 AM,PJM_RTO,REG,20.43,20.43,17.04,3.39,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:30:00 AM,8/27/2024 5:30:00 AM,PJM_RTO,REG,19.18,19.18,17.88,1.30,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:35:00 AM,8/27/2024 5:35:00 AM,PJM_RTO,REG,19.37,19.37,15.87,3.51,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:40:00 AM,8/27/2024 5:40:00 AM,PJM_RTO,REG,19.24,19.24,18.03,1.21,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:45:00 AM,8/27/2024 5:45:00 AM,PJM_RTO,REG,19.80,19.80,18.27,1.53,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:50:00 AM,8/27/2024 5:50:00 AM,PJM_RTO,REG,20.84,20.84,19.15,1.69,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 9:55:00 AM,8/27/2024 5:55:00 AM,PJM_RTO,REG,20.45,20.45,18.92,1.53,800.00,800.00,800.00,449.00,0.00,0.00,71.30,,172.10
8/27/2024 10:00:00 AM,8/27/2024 6:00:00 AM,PJM_RTO,REG,22.36,22.36,19.66,2.70,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:05:00 AM,8/27/2024 6:05:00 AM,PJM_RTO,REG,22.90,22.90,18.16,4.73,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:10:00 AM,8/27/2024 6:10:00 AM,PJM_RTO,REG,26.13,26.13,21.57,4.56,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:15:00 AM,8/27/2024 6:15:00 AM,PJM_RTO,REG,25.79,25.79,24.36,1.42,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:20:00 AM,8/27/2024 6:20:00 AM,PJM_RTO,REG,25.94,25.94,22.87,3.07,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:25:00 AM,8/27/2024 6:25:00 AM,PJM_RTO,REG,31.41,31.41,29.91,1.50,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:30:00 AM,8/27/2024 6:30:00 AM,PJM_RTO,REG,36.28,36.28,34.78,1.51,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
8/27/2024 10:35:00 AM,8/27/2024 6:35:00 AM,PJM_RTO,REG,36.23,36.23,34.62,1.61,800.00,800.00,800.00,530.60,0.00,0.00,70.60,,173.00
